x,cos_loss,cos,sin_loss,sin,tan_loss,tan,output
0.0,0.0002174426167512733,0.9997825573832487,0.00043483795221099797,0.0,0.00043493252507736106,0.00043493252507736106,0.9997825573832487
0.00017453294,0.0002187952401816462,0.9997811895289481,0.00026304014366932034,0.00017453292041222197,0.0002631359075340213,0.0004376688306045316,0.9997811895289481
0.00034906587,0.00022012617197697537,0.9997798129045424,9.125987305025286e-05,0.0003490658355078674,9.135682717549841e-05,0.00044042268394967277,0.9997798129045424
0.0005235988,0.00022143417715703162,0.9997784287450133,8.050532381801963e-05,0.00052359873997036,8.040719706954537e-05,0.0004431916146746033,0.9997784287450133
0.00069813174,0.00022272101961029467,0.9997770352864747,0.0002522519146959452,0.0006981316284831236,0.0002521526472126859,0.0004459791514009088,0.9997770352864747
0.00087266456,0.0002239854570451616,0.9997756337712497,0.0004239823459242089,0.0008726644632203042,0.00042388198650388724,0.00044878280900247916,0.9997756337712497
0.0010471976,0.00022522840638483643,0.9997742232823341,0.0005956948761876293,0.0010471973363931622,0.0005955934886139815,0.00045160442196960854,0.9997742232823341
0.0012217305,0.00022644860210474516,0.9997728050853033,0.0007673919658024186,0.0012217301776665545,0.0007672896308072816,0.00045444145865256914,0.9997728050853033
0.0013962635,0.00022764785134044008,0.9997713773731182,0.0009390699312472883,0.0013962629167053875,0.000938966743728061,0.0004572975340215938,0.9997713773731182
0.0015707964,0.00022882488093733944,0.9997699414188724,0.0011107313779072127,0.0015707956132116375,0.0011106274497198485,0.0004601701013850268,0.9997699414188724
0.0017453291,0.00022998018130493403,0.9997684967321643,0.0012823753199602804,0.001745328261868737,0.001282270778314255,0.00046306014184449806,0.9997684967321643
0.0019198623,0.00023111425366917349,0.9997670428115272,0.0014540008795030867,0.0019198609873970428,0.0014538958669396054,0.00046596865864259,0.9997670428115272
0.0020943952,0.00023222579368520346,0.9997655809617921,0.001625610400275864,0.0020943935244060984,0.0016255050763472336,0.0004688930415860652,0.9997655809617921
0.0022689279,0.00023331666349857283,0.9997641093205973,0.0017972002832236157,0.0022689259976163057,0.0017970948215358985,0.00047183701634704347,0.9997641093205973
0.002443461,0.00023438555022803342,0.999762629200518,0.001968773277680192,0.002443458531747878,0.001968667868864024,0.00047479795723838817,0.999762629200518
0.0026179939,0.00023543342273080192,0.9997611396336624,0.002140327052973414,0.0026179907313739334,0.0021402219025302843,0.0004777778005809942,0.9997611396336624
0.002792527,0.00023645940815097966,0.9997596414915839,0.0023118638667052973,0.002792523111324894,0.0023117591967608386,0.000480774802934114,0.9997596414915839
0.0029670598,0.00023746355001441621,0.9997581347314063,0.0024833833678313552,0.0029670554062106455,0.0024832794162631933,0.000483789050147847,0.9997581347314063
0.0031415927,0.00023844730570288242,0.9997566178965801,0.0026548823786500344,0.0031415873506415817,0.002654779397707883,0.00048682345610828905,0.9997566178965801
0.0033161256,0.00023940932042620933,0.9997550923403232,0.0028263641198555374,0.0033161194594473727,0.002826262378888935,0.0004898753138084735,0.9997550923403232
0.0034906582,0.00024035059315274943,0.9997535570653638,0.0029978260720132863,0.003490651207165539,0.0029977258551707534,0.0004929466183635012,0.9997535570653638
0.0036651914,0.00024127022349718086,0.9997520129703352,0.0031692705468625475,0.003665183108625171,0.0031691721549642693,0.0004960355721507694,0.9997520129703352
0.0038397247,0.00024216922159336907,0.9997504590459848,0.003340695261094154,0.003839714898436822,0.0033405990097351954,0.0004991441942610951,0.9997504590459848
0.0040142573,0.0002430461932022565,0.9997488966876156,0.003512102739316337,0.004014246311211712,0.003512008961254146,0.0005022696934791177,0.9997488966876156
0.0041887905,0.00024390312595601316,0.9997473239055739,0.003683489518134339,0.004188777861777945,0.0036833985599192165,0.0005054160501972303,0.9997473239055739
0.004363323,0.00024473861730678337,0.9997457421034277,0.0038548581386800024,0.004363309284746571,0.003854770364037849,0.0005085804566637177,0.9997457421034277
